ensembl	symbol	A375MA2-DMSO-A	A375MA2-DMSO-B	A375MA2-DMSO-C	A375MA2-DMSO-D	A375MA2-GiB-A	A375MA2-GiB-B	A375MA2-GiB-D
ENSG00000148985	PGAP2	300	436	257	263	345	347	373
ENSG00000149016	TUT1	1403	2378	1467	1502	2328	2026	2795
ENSG00000149043	SYT8	0	0	1	0	0	0	0
ENSG00000149050	ZNF214	66	102	63	55	89	87	93
ENSG00000149054	ZNF215	140	169	114	107	185	187	235
ENSG00000149084	HSD17B12	3374	5539	3288	3107	4979	4619	5706
ENSG00000149089	APIP	1033	1675	1026	1010	1230	1287	1406
ENSG00000149090	PAMR1	1	7	0	2	0	0	0
ENSG00000149091	DGKZ	1762	2863	1762	1775	2273	1970	2590
ENSG00000149100	EIF3M	5755	9678	5672	5432	8528	8563	10391
ENSG00000149115	TNKS1BP1	2765	4595	2883	2820	3573	2342	4018
ENSG00000149124	GLYAT	0	1	0	1	0	0	1
ENSG00000149131	SERPING1	12	32	11	12	3	14	8
ENSG00000149136	SSRP1	13162	22188	14305	13930	19946	19240	24059
ENSG00000149150	SLC43A1	645	1109	697	637	781	795	986
ENSG00000149177	PTPRJ	4132	6372	3873	4052	5153	4911	6381
ENSG00000149179	CSTPP1	582	954	589	568	818	772	945
ENSG00000149182	ARFGAP2	2045	3475	2144	1981	3292	3139	3839
ENSG00000149187	CELF1	3462	5563	3311	3383	4458	4085	5505
ENSG00000149196	HIKESHI	744	1234	741	737	929	848	970
ENSG00000149201	CCDC81	3	3	8	10	6	9	3
ENSG00000149212	SESN3	2003	3303	1732	1877	1748	1550	1819
ENSG00000149218	ENDOD1	2843	4555	2516	2677	3528	3453	4132
ENSG00000149231	CCDC82	1310	2344	1146	1212	1813	1649	1847
ENSG00000149243	KLHL35	30	31	20	30	29	38	41
ENSG00000149256	TENM4	25	70	34	38	45	47	70
ENSG00000149257	SERPINH1	4232	7276	4590	4571	5671	5480	6865
ENSG00000149260	CAPN5	3202	5691	3257	3109	2832	2678	2989
ENSG00000149262	INTS4	711	1213	742	727	976	918	1240
ENSG00000149269	PAK1	1812	2920	1672	1665	2252	2231	2866
ENSG00000149273	RPS3	25391	44799	27831	27298	35798	34467	41704
ENSG00000149289	ZC3H12C	310	546	314	311	333	381	490
ENSG00000149292	TTC12	146	256	142	142	256	257	290
ENSG00000149294	NCAM1	2312	3744	2139	2229	3303	3075	3727
ENSG00000149295	DRD2	37	92	52	59	67	60	89
ENSG00000149300	C11orf52	8	2	2	0	2	3	4
ENSG00000149305	HTR3B	24	32	21	21	27	20	26
ENSG00000149308	NPAT	962	1551	893	901	1451	1395	1820
ENSG00000149311	ATM	2739	4170	2127	2297	3107	2901	3391
ENSG00000149313	AASDHPPT	2150	3673	2164	2084	2328	2426	2930
ENSG00000149328	GLB1L2	882	1563	934	867	1231	1180	1439
ENSG00000149346	SLX4IP	342	638	375	419	397	448	538
ENSG00000149357	LAMTOR1	1653	2839	1749	1684	2385	2305	3072
ENSG00000149380	P4HA3	55	98	48	60	76	59	84
ENSG00000149403	GRIK4	11	10	0	4	0	4	7
ENSG00000149418	ST14	1	1	0	0	0	1	2
ENSG00000149428	HYOU1	10269	17701	11267	11432	14102	13808	17986
ENSG00000149451	ADAM33	0	1	0	0	1	0	0
ENSG00000149474	KAT14	554	984	504	539	724	648	708
ENSG00000149476	TKFC	2262	3738	2233	2245	2911	2500	2899
ENSG00000149480	MTA2	4268	7231	4521	4627	5576	5144	7131
ENSG00000149483	TMEM138	881	1421	866	851	1146	1041	1460
ENSG00000149485	FADS1	5192	8324	4714	4801	6266	6034	7125
ENSG00000149488	TMC2	14	17	16	3	11	7	8
ENSG00000149489	ROM1	141	215	167	131	166	121	211
ENSG00000149499	EML3	2579	4361	2473	2448	2890	2497	3040
ENSG00000149503	INCENP	4463	7265	4646	5042	7389	6090	9411
ENSG00000149506	ZP1	0	0	0	0	0	2	3
ENSG00000149507	OOSP2	0	1	0	0	0	1	0
ENSG00000149516	MS4A3	2	4	3	1	0	1	0
ENSG00000149527	PLCH2	0	0	0	0	0	1	0
ENSG00000149532	CPSF7	2709	4446	2703	2857	3671	3514	4565
ENSG00000149534	MS4A2	8	10	12	6	14	7	10
ENSG00000149541	B3GAT3	2117	3682	2328	2141	2907	2662	3177
ENSG00000149547	EI24	3110	5433	3249	3280	4292	4164	5019
ENSG00000149548	CCDC15	148	286	213	185	354	314	379
ENSG00000149554	CHEK1	1023	1521	1094	959	1946	1803	2597
ENSG00000149557	FEZ1	772	1305	754	769	991	965	1174
ENSG00000149564	ESAM	0	1	16	0	0	10	21
ENSG00000149571	KIRREL3	40	63	35	22	51	40	56
ENSG00000149573	MPZL2	1	0	0	0	0	0	1
ENSG00000149577	SIDT2	1299	2214	1327	1333	1394	1385	1644
ENSG00000149582	TMEM25	2	5	5	6	5	4	9
ENSG00000149591	TAGLN	49	85	41	63	60	69	82
ENSG00000149596	JPH2	0	1	0	0	0	0	0
ENSG00000149599	DUSP15	197	347	179	233	256	211	254
ENSG00000149600	COMMD7	539	932	544	538	946	900	1114
ENSG00000149633	KIAA1755	606	1062	572	587	485	507	476
ENSG00000149634	SPATA25	35	52	30	35	41	29	35
ENSG00000149635	OCSTAMP	2	3	0	1	1	0	0
ENSG00000149636	DSN1	1010	1844	1138	1092	2102	1975	2516
ENSG00000149639	SOGA1	3691	5533	3549	3819	4492	4033	5431
ENSG00000149646	CNBD2	111	161	97	97	82	92	107
ENSG00000149657	LSM14B	1765	2856	1777	1812	2362	2186	2771
ENSG00000149658	YTHDF1	2392	4116	2536	2395	3196	3189	3984
ENSG00000149679	CABLES2	163	287	204	205	317	310	370
ENSG00000149716	LTO1	275	401	276	243	292	305	425
ENSG00000149743	TRPT1	691	1158	712	691	947	883	1012
ENSG00000149761	NUDT22	1009	1896	1150	1106	1282	1146	1413
ENSG00000149781	FERMT3	4	13	6	7	7	22	13
ENSG00000149782	PLCB3	1406	2504	1552	1561	1775	1596	1991
ENSG00000149792	MRPL49	1485	2682	1635	1652	2508	2344	3184
ENSG00000149798	CDC42EP2	289	460	290	294	452	456	628
ENSG00000149806	FAU	6064	10727	6702	6284	8854	8959	11247
ENSG00000149809	TM7SF2	139	189	102	74	84	139	159
ENSG00000149823	VPS51	1938	3377	2147	1930	2476	2303	2919
ENSG00000149922	TBX6	187	297	149	148	169	169	225
ENSG00000149923	PPP4C	3105	5759	3770	3574	5157	4604	6248
ENSG00000149925	ALDOA	27413	48269	30839	29562	40053	40247	48936
ENSG00000149926	TLCD3B	61	72	65	48	85	68	85
ENSG00000149927	DOC2A	147	260	144	165	206	197	213
ENSG00000149929	HIRIP3	1165	1751	1134	1182	2040	1315	2619
ENSG00000149930	TAOK2	2160	3445	2137	2211	2880	2395	3604
ENSG00000149932	TMEM219	927	1541	961	922	1065	1026	1162
ENSG00000149948	HMGA2	3713	6248	3190	3283	3932	3656	4177
ENSG00000149968	MMP3	0	4	2	2	7	1	6
ENSG00000149970	CNKSR2	78	214	103	74	165	153	250
ENSG00000149972	CNTN5	0	0	0	0	3	0	0
ENSG00000150048	CLEC1A	0	0	0	1	0	0	0
ENSG00000150051	MKX	0	0	0	0	3	0	0
ENSG00000150054	MPP7	0	1	0	0	0	0	0
ENSG00000150093	ITGB1	12776	21033	13091	12391	15008	14846	17829
ENSG00000150244	TRIM48	2	3	3	3	7	3	3
ENSG00000150275	PCDH15	2	4	2	4	4	6	2
ENSG00000150281	CTF1	1	0	0	1	1	0	5
ENSG00000150316	CWC15	565	938	575	590	782	780	952
ENSG00000150347	ARID5B	1751	2792	1711	1698	2008	2010	2435
ENSG00000150401	DCUN1D2	347	609	493	348	322	360	360
ENSG00000150403	TMCO3	1843	3097	1726	1752	2332	2222	2558
ENSG00000150433	TMEM218	446	713	471	452	546	545	640
ENSG00000150455	TIRAP	313	440	282	305	403	270	487
ENSG00000150456	EEF1AKMT1	102	164	116	101	132	109	141
ENSG00000150457	LATS2	916	1568	902	942	1186	1108	1490
ENSG00000150459	SAP18	2631	4385	2908	2620	4000	4101	5184
ENSG00000150471	ADGRL3	21	37	12	22	12	12	28
ENSG00000150477	KIAA1328	303	492	228	322	381	409	490
ENSG00000150510	FAM124A	138	237	149	138	171	164	220
ENSG00000150527	MIA2	451	829	469	433	538	469	583
ENSG00000150540	HNMT	130	216	110	126	150	132	184
ENSG00000150551	LYPD1	200	357	236	269	399	367	568
ENSG00000150556	LYPD6B	1	0	0	0	0	0	1
ENSG00000150593	PDCD4	3278	5575	2979	2973	3395	3306	3728
ENSG00000150594	ADRA2A	2	2	6	4	9	7	4
ENSG00000150625	GPM6A	3	6	1	7	0	0	4
ENSG00000150627	WDR17	190	313	172	195	339	288	365
ENSG00000150628	SPATA4	3	5	6	2	8	4	5
ENSG00000150630	VEGFC	38	61	40	32	53	49	77
ENSG00000150636	CCDC102B	143	283	98	133	147	149	153
ENSG00000150637	CD226	22	48	28	27	38	21	34
ENSG00000150656	CNDP1	5	4	5	5	4	1	6
ENSG00000150667	FSIP1	72	104	60	57	76	73	72
ENSG00000150672	DLG2	108	197	138	94	150	129	139
ENSG00000150676	CCDC83	0	1	0	0	0	0	0
ENSG00000150681	RGS18	1	1	1	0	1	2	0
ENSG00000150687	PRSS23	5636	9335	6373	6146	6865	6864	9237
ENSG00000150712	MTMR12	1036	1619	1032	1030	1281	1282	1517
ENSG00000150722	PPP1R1C	415	634	338	338	425	463	504
ENSG00000150753	CCT5	12962	22150	13927	13569	20693	20125	26126
ENSG00000150756	ATPSCKMT	202	273	198	164	258	230	343
ENSG00000150760	DOCK1	2692	4247	2444	2625	2713	2867	3350
ENSG00000150764	DIXDC1	1423	2278	1288	1350	1614	1510	1831
ENSG00000150768	DLAT	1617	2668	1755	1519	2180	1941	2646
ENSG00000150773	PIH1D2	32	28	36	27	57	53	95
ENSG00000150776	NKAPD1	1272	2093	1191	1173	1462	1516	1829
ENSG00000150779	TIMM8B	295	582	381	320	575	577	722
ENSG00000150782	IL18	1	1	0	1	0	0	0
ENSG00000150783	TEX12	1	1	0	0	2	2	4
ENSG00000150787	PTS	256	391	237	239	357	339	536
ENSG00000150867	PIP4K2A	1255	2138	1192	1222	1658	1588	1884
ENSG00000150873	C2orf50	20	12	14	14	13	10	30
ENSG00000150893	FREM2	2074	3212	1764	1976	2363	2333	2894
ENSG00000150907	FOXO1	1086	1778	1031	1126	1723	1715	2188
ENSG00000150938	CRIM1	1529	2457	1615	1694	1719	1592	2178
ENSG00000150961	SEC24D	1429	2519	1520	1575	1836	1886	2232
ENSG00000150967	ABCB9	445	743	410	433	599	541	734
ENSG00000150977	RILPL2	669	1229	697	686	854	726	1073
ENSG00000150990	DHX37	1343	2203	1462	1446	1721	1602	2034
ENSG00000150991	UBC	27259	46363	26946	26207	31535	31195	38636
ENSG00000150995	ITPR1	928	1550	777	1106	1194	1115	1164
ENSG00000151006	PRSS53	57	45	20	35	52	82	112
ENSG00000151012	SLC7A11	1075	1662	1037	1049	1797	1721	2413
ENSG00000151014	NOCT	536	860	518	599	1118	1058	1473
ENSG00000151023	ENKUR	6	11	4	2	12	3	9
ENSG00000151025	GPR158	99	112	83	113	132	125	174
ENSG00000151062	CACNA2D4	35	58	49	68	78	69	77
ENSG00000151065	DCP1B	289	574	318	282	401	363	470
ENSG00000151067	CACNA1C	63	90	35	63	64	65	65
ENSG00000151079	KCNA6	0	1	0	0	1	0	0
ENSG00000151090	THRB	620	929	522	524	546	563	612
ENSG00000151092	NGLY1	520	1057	586	525	774	736	878
ENSG00000151093	OXSM	284	505	362	289	449	417	549
ENSG00000151116	UEVLD	502	803	518	514	694	679	833
ENSG00000151117	TMEM86A	306	554	264	295	314	284	367
ENSG00000151131	NOPCHAP1	694	987	608	576	796	782	980
ENSG00000151135	TMEM263	2561	4169	2571	2479	3295	3218	4066
ENSG00000151136	ABTB3	0	0	0	0	0	0	1
ENSG00000151148	UBE3B	1565	2503	1388	1521	1685	1528	1925
ENSG00000151150	ANK3	2751	4434	2839	2886	3184	3213	4197
ENSG00000151151	IPMK	368	576	333	306	505	563	571
ENSG00000151164	RAD9B	10	20	16	12	9	23	30
ENSG00000151176	PLBD2	2313	3791	2134	2333	2961	2786	3159
ENSG00000151208	DLG5	2318	3425	1821	2154	2460	2290	2889
ENSG00000151224	MAT1A	10	12	0	4	11	4	7
ENSG00000151229	SLC2A13	1037	1488	905	847	1130	1087	1320
ENSG00000151233	GXYLT1	569	899	553	525	880	809	1104
ENSG00000151239	TWF1	4580	7438	4539	4234	5479	5362	6652
ENSG00000151240	DIP2C	1254	2027	1152	1166	1484	1355	1561
ENSG00000151247	EIF4E	1782	2815	1738	1750	2796	2652	3519
ENSG00000151276	MAGI1	718	1211	671	736	905	724	898
ENSG00000151287	TEX30	271	480	318	298	453	470	679
ENSG00000151292	CSNK1G3	1730	2887	1721	1744	2208	2140	2667
ENSG00000151304	SRFBP1	520	865	489	493	830	791	995
ENSG00000151320	AKAP6	358	555	287	335	353	302	375
ENSG00000151322	NPAS3	43	54	48	54	51	36	57
ENSG00000151327	FAM177A1	404	695	430	409	436	423	437
ENSG00000151332	MBIP	272	438	280	222	335	289	413
ENSG00000151338	MIPOL1	103	247	119	138	178	168	246
ENSG00000151348	EXT2	2584	4357	2875	2619	3318	2819	3883
ENSG00000151353	TMEM18	298	483	280	280	431	399	478
ENSG00000151364	KCTD14	1	2	3	2	1	1	6
ENSG00000151365	THRSP	2	0	0	1	0	0	0
ENSG00000151366	NDUFC2	2566	4256	3072	2818	3597	3558	4761
ENSG00000151376	ME3	206	368	183	212	253	195	305
ENSG00000151388	ADAMTS12	209	376	210	231	281	277	327
ENSG00000151413	NUBPL	345	564	302	299	473	441	522
ENSG00000151414	NEK7	2671	4426	2709	2518	4062	3759	4944
ENSG00000151422	FER	1004	1622	918	946	1231	1177	1434
ENSG00000151445	VIPAS39	578	935	576	585	730	686	856
ENSG00000151458	ANKRD50	2630	4224	2467	2660	3925	3717	5159
ENSG00000151461	UPF2	1039	1829	1013	1038	1879	1858	2401
ENSG00000151465	CDC123	2620	4351	2813	2636	3143	3391	4121
ENSG00000151466	SCLT1	347	519	345	316	523	519	630
ENSG00000151468	CCDC3	1	2	3	0	0	1	3
ENSG00000151470	C4orf33	240	332	226	182	264	283	332
ENSG00000151474	FRMD4A	5422	8964	5272	5450	6854	6661	8641
ENSG00000151475	SLC25A31	39	87	49	48	65	81	77
ENSG00000151490	PTPRO	3	10	3	6	2	6	8
ENSG00000151491	EPS8	3889	6410	3922	3831	4369	4602	5427
ENSG00000151498	ACAD8	220	364	233	174	225	225	265
ENSG00000151500	THYN1	832	1506	887	832	1168	1162	1455
ENSG00000151502	VPS26B	1943	3199	1896	1903	2124	2040	2518
ENSG00000151503	NCAPD3	3063	4695	2657	3148	3347	3202	4192
ENSG00000151532	VTI1A	417	700	443	448	593	506	711
ENSG00000151552	QDPR	6001	9926	6120	5825	8443	8216	9368
ENSG00000151553	FHIP2A	1134	1972	1123	1094	1280	1268	1542
ENSG00000151572	ANO4	492	829	498	543	666	612	797
ENSG00000151575	TEX9	68	108	43	48	96	82	77
ENSG00000151576	QTRT2	907	1432	899	921	1264	1241	1660
ENSG00000151611	MMAA	112	207	121	115	146	154	157
ENSG00000151612	ZNF827	997	1742	922	946	1024	964	1099
ENSG00000151617	EDNRA	16	24	8	9	15	15	11
ENSG00000151623	NR3C2	1	9	0	1	4	5	4
ENSG00000151632	AKR1C2	932	1570	971	802	707	731	697
ENSG00000151650	VENTX	21	28	12	10	13	13	16
ENSG00000151651	ADAM8	28	36	16	25	25	15	18
ENSG00000151655	ITIH2	1	1	1	0	1	2	3
ENSG00000151657	KIN	368	588	373	334	518	528	600
ENSG00000151665	PIGF	545	847	503	496	599	639	703
ENSG00000151687	ANKAR	2	7	3	0	0	0	19
ENSG00000151689	INPP1	455	722	447	443	392	450	493
ENSG00000151690	MFSD6	404	608	377	423	575	574	696
ENSG00000151692	RNF144A	2814	4657	2370	2685	2943	2940	3266
ENSG00000151693	ASAP2	1735	2882	1657	1752	1856	1845	2090
ENSG00000151694	ADAM17	806	1665	1008	588	1441	1188	1326
ENSG00000151702	FLI1	175	281	183	187	228	229	374
ENSG00000151704	KCNJ1	0	1	0	0	0	1	1
ENSG00000151715	TMEM45B	5	8	1	1	7	8	10
ENSG00000151718	WWC2	1641	2436	1345	1731	1861	1658	2066
ENSG00000151725	CENPU	1280	2143	1387	1274	1694	1739	2130
ENSG00000151726	ACSL1	2686	4574	2574	2702	3031	3049	3616
ENSG00000151729	SLC25A4	902	1623	1011	972	1586	1501	1973
ENSG00000151743	AMN1	224	374	270	232	224	233	277
ENSG00000151746	BICD1	1289	2093	1177	1260	1537	1487	1899
ENSG00000151748	SAV1	877	1440	892	797	984	906	1071
ENSG00000151773	CCDC122	116	178	89	109	102	98	116
ENSG00000151779	NBAS	2000	3272	1733	1921	2189	2162	2526
ENSG00000151789	ZNF385D	8	13	13	11	6	8	18
ENSG00000151790	TDO2	1	0	0	0	0	0	0
ENSG00000151806	GUF1	1500	2184	1315	1384	2015	1882	2489
ENSG00000151834	GABRA2	356	663	369	356	580	580	602
ENSG00000151835	SACS	8716	13538	7277	8212	10090	9804	12074
ENSG00000151849	CENPJ	793	1218	777	822	993	944	1287
ENSG00000151876	FBXO4	298	496	322	284	328	314	336
ENSG00000151881	TMEM267	265	500	259	257	353	335	415
ENSG00000151882	CCL28	330	529	280	316	729	635	735
ENSG00000151883	PARP8	517	938	572	689	691	605	689
ENSG00000151892	GFRA1	52	78	44	56	67	61	88
ENSG00000151893	CACUL1	1527	2375	1575	1477	2048	1896	2411
ENSG00000151914	DST	2884	4233	2196	2666	2899	2840	3426
ENSG00000151917	BEND6	88	148	62	87	64	67	83
ENSG00000151923	TIAL1	1219	2065	1165	1249	1481	1554	2000
ENSG00000151929	BAG3	3716	6508	4106	3992	7686	7844	9635
ENSG00000151948	GLT1D1	0	0	0	0	0	0	1
ENSG00000151952	TMEM132D	2	3	2	3	2	1	1
ENSG00000151962	RBM46	29	41	22	27	14	18	18
ENSG00000151967	SCHIP1	27	30	0	17	22	10	45
ENSG00000152034	MCHR2	0	1	1	0	0	1	0
ENSG00000152049	KCNE4	7	25	20	8	22	20	34
ENSG00000152056	AP1S3	131	159	106	126	252	248	311
ENSG00000152061	RABGAP1L	689	960	543	595	804	766	838
ENSG00000152076	CCDC74B	245	413	227	226	297	351	320
ENSG00000152078	TLCD4	156	272	204	179	309	356	454
ENSG00000152082	MZT2B	1489	2408	1611	1604	1868	1677	2274
ENSG00000152086	TUBA3E	0	0	0	1	0	1	0
ENSG00000152092	ASTN1	16	34	19	16	36	34	24
ENSG00000152102	FAM168B	3257	5367	3317	3331	5519	5051	6886
ENSG00000152104	PTPN14	5151	8231	4729	5071	6257	5933	7619
ENSG00000152127	MGAT5	4062	6809	3738	3936	4652	4545	5445
ENSG00000152128	TMEM163	11	24	23	10	18	18	23
ENSG00000152133	GPATCH11	1010	1718	1002	1025	1483	1449	1798
ENSG00000152137	HSPB8	7	26	23	15	17	20	24
ENSG00000152147	GEMIN6	750	1243	813	758	1139	1144	1404
ENSG00000152154	TMEM178A	16	20	15	10	12	13	7
ENSG00000152193	OBI1	605	1022	630	628	1094	1026	1364
ENSG00000152207	CYSLTR2	4	9	3	4	7	8	5
ENSG00000152213	ARL11	8	4	2	9	6	2	3
ENSG00000152217	SETBP1	160	275	174	148	212	198	195
ENSG00000152219	ARL14EP	514	805	454	493	756	706	888
ENSG00000152223	EPG5	392	809	522	482	550	707	949
ENSG00000152229	PSTPIP2	12	15	16	12	16	12	23
ENSG00000152234	ATP5F1A	10207	17738	10789	10683	12040	11540	14150
ENSG00000152240	HAUS1	515	845	562	545	848	786	1051
ENSG00000152242	C18orf25	938	1562	926	992	1658	1586	2132
ENSG00000152253	SPC25	225	369	238	229	401	411	483
ENSG00000152254	G6PC2	0	1	0	0	1	0	0
ENSG00000152256	PDK1	734	1194	541	577	986	936	914
ENSG00000152270	PDE3B	15	17	8	8	7	8	8
ENSG00000152284	TCF7L1	654	1121	665	711	810	775	962
ENSG00000152291	TGOLN2	7582	12431	7202	7623	10048	9808	12145
ENSG00000152292	SH2D6	7	20	6	10	16	14	3
ENSG00000152315	KCNK13	4	7	4	1	2	1	4
ENSG00000152332	UHMK1	5680	9090	5215	5425	7017	6642	8461
ENSG00000152348	ATG10	238	449	257	237	296	284	313
ENSG00000152359	POC5	500	914	530	492	678	707	932
ENSG00000152377	SPOCK1	1627	2686	1687	1736	1784	1636	2317
ENSG00000152380	FAM151B	8	15	11	24	3	7	28
ENSG00000152382	TADA1	612	1061	637	630	779	783	906
ENSG00000152402	GUCY1A2	0	1	0	1	0	1	1
ENSG00000152404	CWF19L2	785	1319	798	782	1154	1077	1380
ENSG00000152409	JMY	1774	2788	1585	1711	2059	1839	2426
ENSG00000152413	HOMER1	1392	2377	1338	1371	1770	1506	2003
ENSG00000152422	XRCC4	404	673	361	373	462	515	512
ENSG00000152430	BOLL	0	0	2	3	0	0	0
ENSG00000152433	ZNF547	19	42	31	29	54	50	76
ENSG00000152439	ZNF773	376	633	341	356	523	496	594
ENSG00000152443	ZNF776	565	877	445	525	798	789	972
ENSG00000152454	ZNF256	151	205	109	156	231	255	327
ENSG00000152455	SUV39H2	129	214	140	123	251	255	319
ENSG00000152457	DCLRE1C	342	515	287	295	481	410	557
ENSG00000152463	OLAH	5	7	4	5	2	8	3
ENSG00000152464	RPP38	284	511	299	281	501	499	666
ENSG00000152465	NMT2	246	440	253	266	304	310	328
ENSG00000152467	ZSCAN1	0	0	0	0	0	2	1
ENSG00000152475	ZNF837	70	178	92	99	104	84	120
ENSG00000152484	USP12	1204	1829	1152	1140	1363	1372	1686
ENSG00000152492	CCDC50	4305	6938	3936	3886	5338	5231	6063
ENSG00000152495	CAMK4	1389	2168	1264	1332	1876	1924	2236
ENSG00000152503	TRIM36	213	375	224	201	350	318	454
ENSG00000152518	ZFP36L2	2543	4532	2890	2921	3185	3257	4163
ENSG00000152520	PAN3	1249	2143	1243	1241	1444	1325	1717
ENSG00000152527	PLEKHH2	576	967	554	528	570	576	630
ENSG00000152556	PFKM	3207	5303	3363	3187	3517	3317	3886
ENSG00000152558	TMEM123	5580	9100	5569	5373	6740	6518	7987
ENSG00000152578	GRIA4	15	29	8	15	12	15	15
ENSG00000152580	IGSF10	14	9	8	16	18	20	16
ENSG00000152582	SPEF2	84	143	85	78	177	138	186
ENSG00000152583	SPARCL1	0	0	1	0	0	1	2
ENSG00000152601	MBNL1	3670	6051	3508	3555	5778	5779	7340
ENSG00000152611	CAPSL	0	0	0	0	0	1	0
ENSG00000152620	NADK2	381	541	333	329	417	376	384
ENSG00000152642	GPD1L	1436	2305	1294	1232	1541	1481	1720
ENSG00000152661	GJA1	1	3	0	2	0	2	2
ENSG00000152669	CCNO	293	465	204	248	336	324	415
ENSG00000152670	DDX4	0	0	0	0	1	1	2
ENSG00000152672	CLEC4F	7	8	2	9	3	7	3
ENSG00000152683	SLC30A6	953	1643	933	926	1249	1196	1346
ENSG00000152684	PELO	866	1446	901	913	1458	1534	1991
ENSG00000152689	RASGRP3	13	19	15	22	22	9	12
ENSG00000152700	SAR1B	1454	2404	1465	1405	2206	2212	2946
ENSG00000152705	CATSPER3	2	2	3	6	2	4	7
ENSG00000152749	GPR180	1109	1843	1163	1155	1658	1645	2135
ENSG00000152763	DNAI4	11	11	1	2	11	10	20
ENSG00000152767	FARP1	6662	11170	6003	6572	6909	6683	7788
ENSG00000152778	IFIT5	1080	1645	1022	956	1491	1468	1932
ENSG00000152779	SLC16A12	1	2	0	0	1	1	1
ENSG00000152782	PANK1	260	414	276	259	259	237	335
ENSG00000152784	PRDM8	10	16	7	11	8	8	6
ENSG00000152785	BMP3	1	0	0	0	0	0	0
ENSG00000152795	HNRNPDL	4799	7750	4599	4657	5876	5486	7055
ENSG00000152804	HHEX	751	1249	859	766	1044	1014	1408
ENSG00000152818	UTRN	5856	8842	4510	5131	6004	6069	7053
ENSG00000152822	GRM1	1	0	0	0	0	0	0
ENSG00000152894	PTPRK	759	1301	692	760	869	906	1003
ENSG00000152904	GGPS1	1314	2213	1274	1275	1466	1390	1668
ENSG00000152910	CNTNAP4	5	0	5	4	2	0	0
ENSG00000152926	ZNF117	302	448	213	250	207	177	236
ENSG00000152936	LMNTD1	9	5	2	5	2	4	7
ENSG00000152939	MARVELD2	14	23	13	17	24	16	17
ENSG00000152942	RAD17	649	1114	688	708	937	935	1090
ENSG00000152944	MED21	545	827	518	526	816	741	1042
ENSG00000152952	PLOD2	2335	4048	2472	2520	3416	3275	3835
ENSG00000152953	STK32B	3753	6470	3667	3634	4058	4000	4609
ENSG00000152977	ZIC1	349	565	337	312	506	445	601
ENSG00000152990	ADGRA3	1627	2759	1523	1586	1759	1752	1955
ENSG00000153006	SREK1IP1	711	1126	632	641	1077	982	1264
ENSG00000153012	LGI2	22	24	21	26	16	32	26
ENSG00000153015	CWC27	1254	1943	1231	1125	1363	1298	1583
ENSG00000153029	MR1	369	670	360	401	439	451	517
ENSG00000153037	SRP19	1004	1570	917	882	1632	1602	2050
ENSG00000153044	CENPH	1433	2515	1504	1381	2005	1951	2227
ENSG00000153046	CDYL	665	1105	695	725	815	849	1020
ENSG00000153048	CARHSP1	2655	4454	2727	2647	3087	3016	3768
ENSG00000153060	TEKT5	0	1	1	2	2	1	1
ENSG00000153064	BANK1	0	1	0	0	1	0	0
ENSG00000153066	TXNDC11	961	1552	996	964	1235	1231	1509
ENSG00000153071	DAB2	1673	2835	1683	1849	2369	2444	2983
ENSG00000153093	ACOXL	109	191	115	102	96	96	102
ENSG00000153094	BCL2L11	733	1309	690	755	863	899	1155
ENSG00000153107	ANAPC1	1772	2918	1652	1763	2250	2318	2724
ENSG00000153113	CAST	4251	7261	4205	4116	5664	5633	6379
ENSG00000153130	SCOC	1019	1664	991	944	1579	1552	1980
ENSG00000153132	CLGN	10	12	9	18	29	27	25
ENSG00000153140	CETN3	697	1062	675	697	901	838	1024
ENSG00000153147	SMARCA5	3009	5041	3071	3138	3983	3925	5008
ENSG00000153157	SYCP2L	97	159	82	100	117	112	107
ENSG00000153162	BMP6	482	829	520	535	589	496	619
ENSG00000153165	RGPD3	21	54	27	7	15	24	44
ENSG00000153179	RASSF3	902	1458	922	910	1338	1301	1501
ENSG00000153187	HNRNPU	11267	17868	11932	11686	20592	16732	24581
ENSG00000153201	RANBP2	3548	5875	3168	3488	4879	4564	5783
ENSG00000153207	AHCTF1	5252	8447	4887	5306	7227	6847	8833
ENSG00000153208	MERTK	31	83	37	35	51	56	59
ENSG00000153214	TMEM87B	1290	2213	1249	1224	1607	1466	1838
ENSG00000153230	OR14K1	3	2	3	1	2	1	1
ENSG00000153234	NR4A2	1374	2217	1227	1263	1685	1661	2000
ENSG00000153237	CCDC148	4	4	0	4	2	5	4
ENSG00000153246	PLA2R1	484	750	393	412	421	390	399
ENSG00000153250	RBMS1	1166	1923	1144	1156	1543	1384	1802
ENSG00000153253	SCN3A	9	21	8	9	24	15	19
ENSG00000153283	CD96	1177	1950	1187	1273	1524	1425	2003
ENSG00000153291	SLC25A27	277	431	204	206	226	216	249
ENSG00000153292	ADGRF1	3	10	8	4	4	2	9
ENSG00000153294	ADGRF4	1	0	0	0	0	0	1
ENSG00000153310	CYRIB	2017	3363	2181	2108	3017	2957	3693
ENSG00000153317	ASAP1	2957	4824	2734	2929	3500	3131	3658
ENSG00000153339	TRAPPC8	1009	1471	863	889	1215	1105	1328
ENSG00000153347	FAM81B	0	0	1	0	0	0	0
ENSG00000153391	INO80C	92	179	108	87	171	139	214
ENSG00000153395	LPCAT1	2086	3605	2205	2367	2458	2526	3002
