ensembl	symbol	D15-shGCN2-5BM	D15-shGCN2-5NM	D15-shGCN2-6BM	D15-shGCN2-6NM	D15-shScr-1BM	D15-shScr-1L1	D15-shScr-1R1	D15-shScr-2L1
ENSG00000160209	PDXK	1235	1348	1391	1115	768	464	826	543
ENSG00000160211	G6PD	2129	2072	2609	2168	1352	867	1232	1622
ENSG00000160213	CSTB	1399	1648	1425	1344	944	1143	932	1387
ENSG00000160214	RRP1	829	792	886	767	671	503	560	624
ENSG00000160216	AGPAT3	1360	1373	1493	1216	891	753	808	915
ENSG00000160218	TRAPPC10	646	467	586	399	324	353	309	211
ENSG00000160219	GAB3	5	0	0	2	5	15	0	0
ENSG00000160221	GATD3	939	860	882	743	543	816	338	871
ENSG00000160223	ICOSLG	122	87	35	38	148	223	88	241
ENSG00000160224	AIRE	0	0	1	0	0	0	0	0
ENSG00000160226	CFAP410	369	363	367	289	258	223	177	233
ENSG00000160229	ZNF66	80	100	102	61	98	89	91	46
ENSG00000160233	LRRC3	5	6	11	10	24	2	4	7
ENSG00000160255	ITGB2	44	24	17	0	24	2	19	7
ENSG00000160256	SLX9	559	635	707	497	454	292	389	472
ENSG00000160271	RALGDS	520	783	896	502	712	548	352	783
ENSG00000160282	FTCD	0	4	0	2	1	11	7	3
ENSG00000160284	SPATC1L	295	367	399	398	212	250	224	273
ENSG00000160285	LSS	1567	1791	2184	1514	863	498	934	651
ENSG00000160293	VAV2	669	774	1019	637	690	411	656	488
ENSG00000160294	MCM3AP	1033	963	1222	701	666	372	464	451
ENSG00000160298	C21orf58	161	182	155	152	161	156	160	113
ENSG00000160299	PCNT	360	422	402	296	339	210	218	223
ENSG00000160305	DIP2A	256	295	340	204	226	151	176	162
ENSG00000160307	S100B	181	59	20	26	200	471	20	446
ENSG00000160310	PRMT2	1163	1109	1205	1057	754	789	735	957
ENSG00000160318	CLDND2	13	10	15	15	14	21	12	11
ENSG00000160321	ZNF208	41	100	104	41	64	74	43	47
ENSG00000160323	ADAMTS13	39	59	67	46	37	73	38	43
ENSG00000160325	CACFD1	92	102	96	99	100	101	43	77
ENSG00000160326	SLC2A6	89	51	78	66	97	49	77	77
ENSG00000160336	ZNF761	136	130	118	118	131	98	60	97
ENSG00000160339	FCN2	0	0	0	0	0	0	0	0
ENSG00000160345	PIERCE1	125	163	156	149	139	153	84	187
ENSG00000160349	LCN1	3	15	2	4	25	41	33	22
ENSG00000160352	ZNF714	206	191	219	136	216	232	143	148
ENSG00000160360	GPSM1	1712	2411	2790	1504	1806	1810	1610	2566
ENSG00000160392	C19orf47	475	431	506	336	338	265	246	347
ENSG00000160396	HIPK4	0	0	2	0	1	0	0	1
ENSG00000160401	CFAP157	4	14	15	8	14	19	4	0
ENSG00000160404	TOR2A	173	189	192	127	123	156	150	129
ENSG00000160408	ST6GALNAC6	648	1070	1308	800	715	437	596	648
ENSG00000160410	SHKBP1	1115	1104	1341	942	821	685	708	892
ENSG00000160439	RDH13	125	163	180	132	139	94	71	108
ENSG00000160445	ZER1	1016	1289	1618	971	872	741	599	948
ENSG00000160446	ZDHHC12	578	580	665	671	476	431	422	629
ENSG00000160447	PKN3	366	555	707	461	461	261	563	355
ENSG00000160460	SPTBN4	7	10	6	0	2	0	0	2
ENSG00000160469	BRSK1	355	398	415	268	317	438	219	403
ENSG00000160471	COX6B2	23	48	38	42	73	12	29	11
ENSG00000160472	TMEM190	9	21	9	8	12	14	21	2
ENSG00000160505	NLRP4	0	2	0	0	0	0	0	0
ENSG00000160539	PLPP7	196	268	252	205	181	185	102	225
ENSG00000160551	TAOK1	1451	1739	1575	1223	1239	907	1165	1087
ENSG00000160563	MED27	509	625	756	504	513	377	442	409
ENSG00000160570	DEDD2	334	447	422	353	395	258	242	203
ENSG00000160584	SIK3	596	735	862	458	500	301	393	377
ENSG00000160588	MPZL3	4	8	5	3	22	10	8	24
ENSG00000160593	JAML	0	0	0	0	0	0	0	1
ENSG00000160602	NEK8	188	253	261	216	120	119	168	112
ENSG00000160606	TLCD1	528	681	673	513	368	237	303	311
ENSG00000160613	PCSK7	897	775	1024	671	638	588	495	669
ENSG00000160633	SAFB	2238	2595	2669	2150	1626	1381	1507	1543
ENSG00000160654	CD3G	6	0	5	4	0	0	7	3
ENSG00000160678	S100A1	446	278	128	120	347	590	78	1199
ENSG00000160679	CHTOP	2339	2661	2533	2175	1794	1653	2055	1845
ENSG00000160683	CXCR5	0	0	4	10	0	0	0	0
ENSG00000160685	ZBTB7B	979	1163	1031	778	701	665	663	636
ENSG00000160688	FLAD1	1120	956	1008	787	622	834	713	806
ENSG00000160691	SHC1	10541	11753	12860	8383	6259	6553	5872	6937
ENSG00000160695	VPS11	827	1011	1267	940	743	520	616	674
ENSG00000160703	NLRX1	492	535	687	463	361	243	300	344
ENSG00000160710	ADAR	3416	3499	3707	2582	2633	1831	1949	1655
ENSG00000160712	IL6R	73	87	132	78	59	53	56	47
ENSG00000160714	UBE2Q1	2518	2688	2410	2083	1677	1606	1739	1828
ENSG00000160716	CHRNB2	10	14	14	11	5	10	6	3
ENSG00000160741	CRTC2	1399	1495	1531	1130	1010	957	1004	961
ENSG00000160746	ANO10	364	476	541	448	378	186	310	299
ENSG00000160752	FDPS	2333	2604	2495	2086	1640	1318	2041	1815
ENSG00000160753	RUSC1	1500	1394	1374	1220	1003	1026	966	1197
ENSG00000160767	FAM189B	2949	3423	3173	2679	1685	1378	1477	1756
ENSG00000160781	PAQR6	141	164	121	137	151	350	190	132
ENSG00000160783	PMF1	1335	1512	1477	1360	1182	890	1139	1032
ENSG00000160785	SLC25A44	1155	880	903	654	605	630	546	683
ENSG00000160789	LMNA	18693	21649	25063	17868	16690	11592	11433	14988
ENSG00000160791	CCR5	11	10	10	6	1	2	6	2
ENSG00000160796	NBEAL2	951	1224	1361	994	472	302	1005	438
ENSG00000160799	CCDC12	793	866	875	881	637	605	733	923
ENSG00000160801	PTH1R	14	23	29	28	27	16	11	15
ENSG00000160803	UBQLN4	2093	2221	2222	1699	1398	1165	1245	1459
ENSG00000160808	MYL3	2	10	4	4	3	4	2	5
ENSG00000160813	PPP1R35	776	1020	831	746	629	565	541	730
ENSG00000160838	LRRC71	0	5	2	3	1	2	2	0
ENSG00000160862	AZGP1	18	14	5	3	15	27	0	50
ENSG00000160867	FGFR4	149	109	118	70	112	53	29	131
ENSG00000160868	CYP3A4	0	0	0	0	0	0	0	1
ENSG00000160870	CYP3A7	0	0	0	0	0	0	0	0
ENSG00000160877	NACC1	4144	4033	5024	3629	2511	2324	2085	2638
ENSG00000160883	HK3	4	2	0	2	10	0	0	2
ENSG00000160886	LY6K	661	1180	1377	1215	807	176	692	443
ENSG00000160888	IER2	5825	5483	5324	4202	3940	3591	4377	4299
ENSG00000160908	ZNF394	424	494	444	326	374	333	344	356
ENSG00000160917	CPSF4	941	1079	1222	1022	628	532	651	706
ENSG00000160932	LY6E	2680	3158	3672	3406	1977	2145	1148	2646
ENSG00000160948	VPS28	1064	1134	1179	1063	963	755	643	1207
ENSG00000160949	TONSL	562	522	628	482	377	274	354	367
ENSG00000160951	PTGER1	3	5	2	0	2	1	3	3
ENSG00000160953	PWWP3A	302	295	270	261	258	236	177	281
ENSG00000160957	RECQL4	1033	966	1118	885	711	680	618	794
ENSG00000160959	LRRC14	806	821	872	676	569	599	509	702
ENSG00000160961	ZNF333	143	180	176	131	169	128	118	148
ENSG00000160963	COL26A1	1	2	0	0	0	38	0	0
ENSG00000160972	PPP1R16A	921	860	1072	855	620	724	386	1037
ENSG00000160973	FOXH1	7	8	7	7	9	12	3	8
ENSG00000160991	ORAI2	3861	3391	3732	3200	2282	2914	2147	2636
ENSG00000160993	ALKBH4	285	294	285	263	164	134	88	209
ENSG00000160999	SH2B2	173	219	222	165	154	151	88	201
ENSG00000161010	MRNIP	185	217	189	170	141	147	189	128
ENSG00000161011	SQSTM1	9529	17467	18889	12523	11064	4388	13990	6193
ENSG00000161013	MGAT4B	3319	4205	4466	3978	3149	2149	3282	2471
ENSG00000161016	RPL8	38325	58146	58764	50311	54081	23194	31694	48254
ENSG00000161021	MAML1	1164	1244	1159	942	755	671	665	652
ENSG00000161031	PGLYRP2	0	0	0	0	0	0	0	0
ENSG00000161036	LRWD1	1570	1539	1772	1373	920	791	683	1086
ENSG00000161040	FBXL13	21	31	17	16	28	23	10	18
ENSG00000161048	NAPEPLD	281	215	224	216	263	107	183	281
ENSG00000161055	SCGB3A1	0	0	0	0	0	1	0	1
ENSG00000161057	PSMC2	1976	1980	2399	1702	1245	956	1002	1478
ENSG00000161082	CELF5	0	2	0	0	1	0	0	0
ENSG00000161091	MFSD12	1520	2039	2304	1900	1439	921	1500	1180
ENSG00000161179	YDJC	204	249	241	207	137	108	79	157
ENSG00000161180	CCDC116	4	4	4	1	0	1	5	4
ENSG00000161202	DVL3	1536	1532	1594	1299	933	854	875	966
ENSG00000161203	AP2M1	8601	9007	11105	8052	5498	4385	4174	6481
ENSG00000161204	ABCF3	621	623	722	521	400	293	302	386
ENSG00000161217	PCYT1A	951	911	1082	807	654	600	572	646
ENSG00000161243	FBXO27	666	793	824	561	458	337	329	414
ENSG00000161249	DMKN	86	235	217	183	227	3	29	27
ENSG00000161265	U2AF1L4	65	68	76	50	51	35	46	19
ENSG00000161267	BDH1	298	368	398	310	210	180	200	221
ENSG00000161270	NPHS1	1	0	1	0	0	4	4	0
ENSG00000161277	THAP8	91	133	119	122	129	62	58	115
ENSG00000161281	COX7A1	0	1	0	0	0	0	1	0
ENSG00000161298	ZNF382	8	12	11	7	4	6	13	7
ENSG00000161328	LRRC56	223	234	239	197	193	218	106	230
ENSG00000161381	PLXDC1	27	18	21	15	8	100	2	19
ENSG00000161395	PGAP3	434	425	497	355	342	276	252	348
ENSG00000161405	IKZF3	32	35	32	36	35	62	69	23
ENSG00000161509	GRIN2C	7	7	15	6	1	2	1	4
ENSG00000161513	FDXR	580	696	902	663	407	189	368	338
ENSG00000161526	SAP30BP	788	1065	1058	880	683	666	662	788
ENSG00000161533	ACOX1	647	716	750	527	528	502	373	537
ENSG00000161542	PRPSAP1	602	673	717	631	509	410	432	538
ENSG00000161544	CYGB	57	37	44	46	115	146	36	155
ENSG00000161547	SRSF2	6557	6156	6558	5898	4466	4379	4595	5048
ENSG00000161551	ZNF577	52	78	82	47	87	86	50	61
ENSG00000161558	TMEM143	151	199	228	185	145	86	86	96
ENSG00000161594	KLHL10	1	1	2	3	2	4	3	1
ENSG00000161609	KASH5	0	6	5	1	6	0	0	4
ENSG00000161618	ALDH16A1	1248	1200	1051	895	765	736	466	798
ENSG00000161634	DCD	0	0	0	0	0	0	0	0
ENSG00000161638	ITGA5	2380	4108	3651	2832	2723	1559	3351	2544
ENSG00000161640	SIGLEC11	0	0	0	0	0	0	0	0
ENSG00000161642	ZNF385A	974	870	1004	723	444	378	546	671
ENSG00000161647	MPP3	39	50	34	49	10	7	67	9
ENSG00000161649	CD300LG	0	7	2	6	4	3	1	3
ENSG00000161653	NAGS	31	32	48	46	33	39	37	18
ENSG00000161654	LSM12	2112	2591	2931	2187	1779	1429	1522	1916
ENSG00000161664	ASB16	21	24	13	19	16	15	25	14
ENSG00000161671	EMC10	902	906	874	743	749	807	434	995
ENSG00000161677	JOSD2	731	801	723	672	619	612	401	889
ENSG00000161681	SHANK1	49	97	76	40	22	44	108	20
ENSG00000161682	FAM171A2	180	219	199	171	99	179	47	150
ENSG00000161692	DBF4B	40	75	40	58	34	22	44	23
ENSG00000161714	PLCD3	1824	2379	3329	2157	1355	774	803	1057
ENSG00000161791	FMNL3	1857	1361	1278	1213	1103	1384	1551	1549
ENSG00000161798	AQP5	5	2	6	6	8	1	3	1
ENSG00000161800	RACGAP1	1645	2018	2198	1666	1188	927	1201	1097
ENSG00000161813	LARP4	1916	1872	1854	1563	1014	1058	1261	1118
ENSG00000161835	TAMALIN	64	57	63	33	31	43	35	26
ENSG00000161847	RAVER1	2722	2887	3544	2108	1865	1173	971	1888
ENSG00000161849	KRT84	2	0	0	0	0	0	0	0
ENSG00000161850	KRT82	0	0	0	0	0	0	0	0
ENSG00000161860	SYCE2	19	7	15	5	17	20	12	20
ENSG00000161888	SPC24	769	782	866	829	708	666	562	703
ENSG00000161896	IP6K3	5	11	11	4	0	0	1	0
ENSG00000161904	LEMD2	819	1158	1110	978	690	641	980	504
ENSG00000161905	ALOX15	0	0	3	0	0	0	0	0
ENSG00000161914	ZNF653	253	344	342	213	253	163	134	250
ENSG00000161920	MED11	261	343	302	297	243	222	214	252
ENSG00000161921	CXCL16	176	172	156	98	177	164	50	188
ENSG00000161929	SCIMP	12	13	13	9	14	18	24	6
ENSG00000161939	RNASEK-C17orf49	15	61	10	14	19	15	66	26
ENSG00000161940	BCL6B	1	3	3	12	5	1	4	4
ENSG00000161944	ASGR2	0	0	0	0	0	1	0	1
ENSG00000161955	TNFSF13	109	124	146	112	88	103	66	93
ENSG00000161956	SENP3	2529	2509	2914	2250	1841	1396	1626	1981
ENSG00000161958	FGF11	102	192	171	142	119	46	92	103
ENSG00000161960	EIF4A1	27231	33872	34128	27042	22828	15153	17323	24688
ENSG00000161970	RPL26	18777	29380	24389	22559	27582	18346	21180	25887
ENSG00000161980	POLR3K	942	948	965	1031	698	620	911	785
ENSG00000161981	SNRNP25	730	743	977	818	554	425	474	648
ENSG00000161992	PRR35	0	1	2	1	1	0	1	0
ENSG00000161996	WDR90	421	424	425	413	323	417	453	338
ENSG00000161999	JMJD8	845	914	922	914	860	822	610	1116
ENSG00000162004	CCDC78	38	55	18	23	30	40	42	24
ENSG00000162006	MSLNL	1	0	0	0	0	0	0	0
ENSG00000162009	SSTR5	0	0	0	0	0	1	0	0
ENSG00000162032	SPSB3	543	809	730	687	549	413	507	582
ENSG00000162039	MEIOB	0	2	0	0	0	1	2	0
ENSG00000162062	TEDC2	284	209	259	232	195	168	147	192
ENSG00000162063	CCNF	957	974	995	748	498	310	483	349
ENSG00000162065	TBC1D24	463	435	635	373	251	208	149	277
ENSG00000162066	AMDHD2	481	671	767	569	542	317	523	474
ENSG00000162068	NTN3	9	27	22	5	9	9	6	10
ENSG00000162069	BICDL2	0	0	2	0	1	2	2	0
ENSG00000162073	PAQR4	658	838	964	743	624	417	679	679
ENSG00000162076	FLYWCH2	428	449	513	438	285	266	305	364
ENSG00000162078	ZG16B	2	8	5	2	4	0	8	2
ENSG00000162086	ZNF75A	125	126	157	151	58	105	68	63
ENSG00000162104	ADCY9	275	346	335	248	266	165	169	202
ENSG00000162105	SHANK2	1	2	0	0	0	0	1	0
ENSG00000162129	CLPB	1055	1072	1161	852	658	622	702	618
ENSG00000162139	NEU3	483	462	555	341	284	195	246	228
ENSG00000162144	CYB561A3	1368	1385	1543	1126	1046	755	663	975
ENSG00000162148	PPP1R32	16	15	14	10	19	20	9	14
ENSG00000162174	ASRGL1	130	174	218	148	94	64	77	76
ENSG00000162188	GNG3	4	15	6	7	5	19	11	6
ENSG00000162191	UBXN1	2830	3593	3678	3533	2563	2185	2368	2850
ENSG00000162194	LBHD1	460	479	445	406	327	337	386	375
ENSG00000162222	TTC9C	523	586	577	435	483	332	351	417
ENSG00000162227	TAF6L	674	678	738	691	562	661	493	680
ENSG00000162231	NXF1	1645	1697	1703	1240	1115	1028	1012	1081
ENSG00000162236	STX5	895	958	1162	960	793	481	566	759
ENSG00000162241	SLC25A45	44	52	41	40	38	52	22	45
ENSG00000162244	RPL29	23984	39109	35382	28667	31264	17285	22005	30774
ENSG00000162267	ITIH3	0	0	5	1	0	0	1	0
ENSG00000162298	SYVN1	958	941	1020	742	848	615	570	753
ENSG00000162300	ZFPL1	795	996	1060	942	684	467	565	701
ENSG00000162302	RPS6KA4	1754	1682	2281	2002	1176	827	1171	1177
ENSG00000162337	LRP5	906	1251	1427	1011	847	615	730	872
ENSG00000162341	TPCN2	145	148	193	150	197	93	114	110
ENSG00000162344	FGF19	0	1	0	0	1	2	0	0
ENSG00000162365	CYP4A22	2	0	1	0	2	1	1	0
ENSG00000162366	PDZK1IP1	0	6	4	2	8	8	0	10
ENSG00000162367	TAL1	2	2	9	2	1	4	1	2
ENSG00000162368	CMPK1	2984	3212	3722	2899	2669	2045	2106	2611
ENSG00000162373	BEND5	1	12	7	0	21	2	7	41
ENSG00000162374	ELAVL4	0	0	0	0	0	0	0	0
ENSG00000162377	COA7	1336	1209	1459	1128	795	552	755	694
ENSG00000162378	ZYG11B	899	1038	1076	869	694	516	581	570
ENSG00000162383	SLC1A7	0	0	0	0	0	0	0	0
ENSG00000162384	CZIB	729	842	873	754	545	511	465	582
ENSG00000162385	MAGOH	1389	1693	1703	1456	956	877	1040	1126
ENSG00000162390	ACOT11	25	35	12	13	13	84	14	65
ENSG00000162391	FAM151A	0	0	0	0	0	0	0	0
ENSG00000162396	PARS2	271	332	299	250	194	99	118	163
ENSG00000162398	LEXM	1	0	0	0	2	0	0	1
ENSG00000162399	BSND	0	1	0	1	0	1	0	0
ENSG00000162402	USP24	1637	2263	2126	1565	1420	923	1235	1108
ENSG00000162407	PLPP3	278	396	518	410	241	202	79	176
ENSG00000162408	NOL9	804	968	963	746	606	593	648	615
ENSG00000162409	PRKAA2	195	355	290	195	250	187	235	246
ENSG00000162413	KLHL21	3252	3228	4226	2418	2660	1735	2123	3046
ENSG00000162415	ZSWIM5	27	45	33	30	67	35	22	47
ENSG00000162419	GMEB1	371	460	358	345	268	298	379	292
ENSG00000162426	SLC45A1	14	34	34	14	37	23	20	36
ENSG00000162430	SELENON	3543	3550	4074	2749	2970	2124	1817	2628
ENSG00000162433	AK4	1074	2963	3004	2052	1634	424	970	1136
ENSG00000162434	JAK1	1058	1092	1539	821	739	317	358	451
ENSG00000162437	RAVER2	333	466	494	268	296	173	215	190
ENSG00000162438	CTRC	9	13	6	8	14	12	15	7
ENSG00000162441	LZIC	1086	1436	1418	1104	840	689	759	725
ENSG00000162444	RBP7	1	2	0	2	0	1	1	2
ENSG00000162458	FBLIM1	120	218	257	114	137	180	147	115
ENSG00000162460	TMEM82	0	1	0	3	1	0	1	5
ENSG00000162461	SLC25A34	19	24	21	23	8	13	14	5
ENSG00000162482	AKR7A3	12	17	16	18	16	20	16	24
ENSG00000162490	DRAXIN	3	5	5	4	6	5	5	3
ENSG00000162493	PDPN	5	9	1	5	1	0	0	0
ENSG00000162494	LRRC38	0	0	0	0	0	0	0	0
ENSG00000162496	DHRS3	201	495	412	320	347	180	200	503
ENSG00000162510	MATN1	7	3	13	10	8	9	2	5
ENSG00000162511	LAPTM5	40	37	23	19	27	56	22	31
ENSG00000162512	SDC3	1258	982	523	485	1796	3059	358	4288
ENSG00000162517	PEF1	1235	1614	1905	1353	910	780	865	1028
ENSG00000162520	SYNC	200	191	185	72	103	79	55	19
ENSG00000162521	RBBP4	2811	2980	3451	2977	1969	1837	1787	1943
ENSG00000162522	KIAA1522	965	1217	1409	927	563	340	612	198
ENSG00000162526	TSSK3	21	25	7	10	21	8	14	14
ENSG00000162542	TMCO4	308	382	490	329	286	165	178	178
ENSG00000162543	UBXN10	0	0	1	0	0	0	0	0
ENSG00000162545	CAMK2N1	1398	2243	1533	2017	1981	826	1913	1120
ENSG00000162551	ALPL	26	25	15	8	0	0	8	0
ENSG00000162552	WNT4	2	2	2	1	3	0	2	3
ENSG00000162571	TTLL10	0	0	0	0	1	0	0	0
ENSG00000162572	SCNN1D	28	40	36	47	40	57	30	18
ENSG00000162576	MXRA8	183	183	173	98	111	226	125	83
ENSG00000162585	FAAP20	1008	1165	1265	1080	906	860	817	1208
ENSG00000162591	MEGF6	0	3	4	2	1	2	3	3
ENSG00000162592	CCDC27	0	3	0	0	1	0	0	0
ENSG00000162594	IL23R	0	1	0	0	0	0	0	0
ENSG00000162595	DIRAS3	12	11	7	6	7	9	6	10
ENSG00000162598	C1orf87	0	0	0	0	0	0	0	0
ENSG00000162599	NFIA	314	341	254	321	193	563	207	352
ENSG00000162600	OMA1	200	283	238	205	203	184	166	164
ENSG00000162601	MYSM1	342	352	396	293	275	225	244	193
ENSG00000162604	TM2D1	438	594	492	459	445	389	438	483
ENSG00000162607	USP1	1495	1673	1854	1502	1352	877	1202	1121
ENSG00000162613	FUBP1	1768	2032	2017	1626	1588	1429	1560	1299
ENSG00000162614	NEXN	206	324	344	243	254	83	243	73
ENSG00000162616	DNAJB4	284	399	336	308	518	145	334	136
ENSG00000162618	ADGRL4	280	338	350	247	202	269	360	271
ENSG00000162620	LRRIQ3	47	48	63	52	30	22	25	24
ENSG00000162621	LRRC53	2	2	0	1	1	3	0	1
ENSG00000162623	TYW3	815	839	974	762	687	534	622	631
ENSG00000162624	LHX8	4	0	1	0	8	29	27	14
ENSG00000162627	SNX7	582	625	655	607	568	356	498	444
ENSG00000162630	B3GALT2	6	2	1	6	9	8	8	2
ENSG00000162631	NTNG1	288	260	221	99	100	79	173	84
ENSG00000162636	FAM102B	500	505	576	467	458	241	298	308
ENSG00000162639	HENMT1	169	149	170	169	91	124	63	139
ENSG00000162641	AKNAD1	13	7	16	13	4	1	14	10
ENSG00000162642	C1orf52	279	257	276	233	159	212	143	203
ENSG00000162643	DNAI3	40	24	12	11	26	38	7	68
ENSG00000162645	GBP2	116	105	55	45	136	109	13	165
ENSG00000162650	ATXN7L2	171	227	255	192	85	137	99	72
ENSG00000162654	GBP4	17	33	15	21	36	20	42	15
ENSG00000162664	ZNF326	347	345	453	334	251	226	234	266
ENSG00000162669	HFM1	14	5	7	6	11	7	10	0
ENSG00000162670	BRINP3	32	14	11	17	56	52	16	27
ENSG00000162676	GFI1	5	4	13	9	29	6	3	8
ENSG00000162687	KCNT2	130	146	89	59	29	34	73	39
ENSG00000162688	AGL	562	778	737	552	455	400	398	447
ENSG00000162692	VCAM1	45	11	26	7	5	208	1	12
ENSG00000162694	EXTL2	1109	965	1057	810	624	745	488	634
ENSG00000162695	SLC30A7	1470	1509	1681	1239	972	1056	1065	931
ENSG00000162702	ZNF281	890	1013	926	810	750	645	761	491
ENSG00000162704	ARPC5	3868	3539	3607	3076	3009	2277	2844	3397
ENSG00000162706	CADM3	7	9	16	5	1	6	1	0
ENSG00000162711	NLRP3	105	107	97	87	32	64	187	48
ENSG00000162714	ZNF496	1539	1860	1927	1364	1311	777	1064	1016
ENSG00000162722	TRIM58	859	704	656	515	471	398	455	416
ENSG00000162723	SLAMF9	36	34	33	35	36	3	32	1
ENSG00000162728	KCNJ9	0	0	0	1	0	1	0	1
ENSG00000162729	IGSF8	433	429	352	320	458	461	291	495
ENSG00000162733	DDR2	2189	2367	2018	1454	1477	1424	1379	1163
ENSG00000162734	PEA15	7296	7981	8846	6373	5627	3435	5104	4692
ENSG00000162735	PEX19	1151	1323	1339	1144	864	723	761	827
ENSG00000162736	NCSTN	1511	1926	1523	1184	1318	712	981	823
ENSG00000162738	VANGL2	405	512	412	279	298	145	44	110
ENSG00000162745	OLFML2B	135	52	29	51	136	282	71	129
ENSG00000162746	FCRLB	68	64	41	44	19	34	15	62
ENSG00000162753	SLC9C2	1	0	0	0	1	1	0	0
ENSG00000162755	KLHDC9	0	0	0	3	0	0	0	0
ENSG00000162757	C1orf74	312	364	299	247	207	155	205	207
ENSG00000162761	LMX1A	0	0	0	0	0	0	1	0
ENSG00000162763	LRRC52	0	0	0	0	0	0	0	0
ENSG00000162769	FLVCR1	729	733	661	534	535	488	512	474
ENSG00000162771	GARIN4	0	1	0	0	3	0	0	0
ENSG00000162772	ATF3	150	454	549	259	900	63	335	87
ENSG00000162775	RBM15	351	433	568	315	464	161	270	188
ENSG00000162777	DENND2D	3	2	3	7	0	3	0	2
ENSG00000162779	AXDND1	1	0	3	7	3	4	1	0
ENSG00000162782	TDRD5	0	0	1	12	24	0	1	11
ENSG00000162783	IER5	2651	3109	3037	2324	3118	1008	2823	1351
ENSG00000162804	SNED1	603	452	175	229	457	580	342	853
ENSG00000162813	BPNT1	1213	1251	1225	1014	819	914	880	975
ENSG00000162814	SPATA17	65	73	83	68	83	58	34	49
ENSG00000162817	C1orf115	0	2	1	0	2	3	0	0
ENSG00000162819	BROX	1428	1645	1271	1100	1188	954	1138	989
ENSG00000162825	NBPF20	1040	945	746	742	677	959	1031	613
ENSG00000162836	ACP6	614	715	632	565	413	342	359	565
ENSG00000162843	WDR64	0	0	1	0	0	0	0	0
ENSG00000162849	KIF26B	59	39	13	15	46	188	13	42
ENSG00000162851	TFB2M	1647	1570	1746	1298	896	851	784	1143
ENSG00000162852	CNST	891	948	748	586	546	469	648	625
ENSG00000162869	PPP1R21	282	428	353	253	237	117	155	208
ENSG00000162873	KLHDC8A	40	13	17	10	23	86	11	47
ENSG00000162878	PKDCC	33	5	20	17	20	29	17	42
ENSG00000162881	OXER1	0	0	1	0	1	0	2	0
ENSG00000162882	HAAO	0	0	0	1	2	0	0	1
ENSG00000162885	B3GALNT2	706	719	844	649	478	486	493	482
ENSG00000162889	MAPKAPK2	2443	2473	2592	1916	1575	1115	1663	1321
ENSG00000162891	IL20	0	0	0	0	0	0	0	0
ENSG00000162892	IL24	7	112	114	57	205	2	135	29
ENSG00000162894	FCMR	3	5	8	4	16	1	1	1
ENSG00000162896	PIGR	3	6	4	6	5	6	10	6
ENSG00000162897	FCAMR	0	1	2	0	0	0	1	0
ENSG00000162909	CAPN2	9252	9412	10996	6557	6240	5264	6554	7137
ENSG00000162910	MRPL55	554	522	538	504	411	441	426	516
ENSG00000162923	WDR26	3531	3756	3360	2504	2139	2074	1863	2197
ENSG00000162924	REL	79	128	176	89	134	73	92	85
ENSG00000162927	PUS10	90	114	97	72	85	72	61	66
ENSG00000162928	PEX13	514	538	546	436	365	368	334	372
ENSG00000162929	SANBR	35	8	41	34	7	0	28	0
ENSG00000162931	TRIM17	11	17	11	7	9	10	10	5
ENSG00000162944	RFTN2	27	17	8	16	37	56	10	42
ENSG00000162946	DISC1	308	332	282	206	174	91	140	114
ENSG00000162951	LRRTM1	3	2	6	2	0	0	2	2
ENSG00000162959	MEMO1	997	1090	1123	1180	849	686	751	918
ENSG00000162961	DPY30	803	909	908	866	698	635	610	799
ENSG00000162971	TYW5	77	113	99	94	90	86	63	51
ENSG00000162972	MAIP1	225	250	246	186	216	167	166	260
ENSG00000162975	KCNF1	5	16	4	6	18	30	5	49
ENSG00000162976	SLC66A3	85	75	79	82	82	98	53	113
ENSG00000162980	ARL5A	595	572	637	531	420	365	408	441
ENSG00000162981	LRATD1	8	42	55	98	17	0	14	9
ENSG00000162989	KCNJ3	0	1	2	0	1	2	1	2
ENSG00000162992	NEUROD1	0	0	0	0	0	0	0	0
ENSG00000162994	CLHC1	67	100	88	88	62	91	82	66
ENSG00000162998	FRZB	2	2	3	3	2	4	5	2
ENSG00000162999	DUSP19	63	47	57	48	60	29	28	42
ENSG00000163001	CFAP36	977	1411	1258	1021	993	766	750	1055
ENSG00000163002	NUP35	218	289	265	267	190	149	152	192
ENSG00000163006	CCDC138	163	187	184	143	126	93	100	113
ENSG00000163012	ZSWIM2	0	1	1	0	1	0	1	0
ENSG00000163013	FBXO41	583	673	773	596	410	248	367	298
ENSG00000163017	ACTG2	93	76	50	95	91	32	71	77
ENSG00000163026	WDCP	419	425	450	323	278	232	254	256
ENSG00000163029	SMC6	1415	1328	1377	1105	839	717	868	772
ENSG00000163032	VSNL1	406	192	119	181	172	251	95	506
ENSG00000163040	CCDC74A	89	102	80	87	81	93	53	103
ENSG00000163041	H3-3A	10429	9711	8456	8527	7042	9898	6472	10328
ENSG00000163046	ANKRD30BL	1	0	0	0	4	1	0	0
ENSG00000163050	COQ8A	1191	1236	1471	913	737	326	397	561
ENSG00000163053	SLC16A14	0	1	0	1	3	0	1	1
ENSG00000163064	EN1	34	23	17	18	34	110	14	71
ENSG00000163069	SGCB	840	1024	955	780	898	736	718	867
